Weekly users by region
Date,AD,AG,AI,AL,AM,AO,AW,AZ,Argentina,Australia,Austria,BA,BB,BD,BF,BH,BJ,BL,BN,BO,BS,BT,BW,BY,BZ,Belgium,Brazil,Bulgaria,CD,CG,CI,CM,CR,CV,CW,CY,Canada,Chile,China,Colombia,Cuba,Czech Republic,DO,DZ,Denmark,EH,ET,Ecuador,Egypt,Estonia,FJ,Finland,France,GA,GD,GE,GF,GG,GH,GI,GL,GM,GP,GQ,GT,GU,Germany,Greece,HN,HR,Hong Kong,Hungary,IM,IQ,IR,IS,India,Indonesia,Ireland,Israel,Italy,JE,JM,JO,Japan,KE,KG,KH,KR,KW,KY,KZ,LA,LB,LK,LU,LV,LY,Lithuania,MC,MD,ME,MF,MG,MK,ML,MM,MN,MO,MP,MQ,MR,MT,MU,MV,MZ,Malaysia,Mexico,Morocco,NA,NC,NG,NI,NP,Netherlands,New Zealand,Norway,OM,PF,PG,PK,PR,PS,PY,Panama,Peru,Philippines,Poland,Portugal,QA,RE,RS,RW,Romania,Russia,SC,SD,SI,SL,SN,SO,SR,SS,SV,SX,SY,Saudi Arabia,Singapore,Slovakia,South Africa,Spain,Sweden,Switzerland,TG,TJ,TL,TM,TN,TT,TZ,Taiwan,Thailand,Turkey,UAE,UG,UY,UZ,Ukraine,United Kingdom,United States,VG,VI,VU,Venezuela,Vietnam,XK,YE,YT,ZM
1/31/22,0,0,0,0,0,1,1,0,2,6,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,12,0,0,0,0,0,0,0,0,0,18,3,1,0,0,3,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,1,0,0,0,1,0,4,20,4,2,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,1,7,2,2,1,0,0,0,1,0,0,0,1,2,1,2,0,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,18,2,2,0,0,0,0,0,0,0,2,2,5,0,0,0,0,1,8,174,0,0,0,0,5,0,0,0,0
2/1/22,0,0,0,0,0,2,1,0,3,7,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,17,0,0,0,0,0,0,0,0,0,20,3,1,0,0,3,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,1,0,0,0,1,0,4,24,4,2,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,1,6,4,2,1,0,0,0,1,0,0,0,1,2,1,2,0,0,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,21,2,3,0,0,0,0,0,0,0,2,2,5,0,0,0,0,1,10,194,0,0,0,1,5,0,0,0,0
2/2/22,0,0,0,0,0,2,1,0,4,8,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,16,0,0,0,0,0,0,0,0,0,22,3,1,0,0,3,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,13,6,0,0,2,0,0,0,2,0,4,27,5,2,3,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,1,8,4,3,1,0,0,0,1,0,0,0,1,3,1,2,0,0,1,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,21,2,3,0,0,0,0,0,0,0,2,2,5,1,0,0,0,1,11,210,0,0,0,1,6,0,0,0,0
2/3/22,0,0,0,0,0,2,1,0,4,8,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,17,0,0,0,0,0,0,0,0,0,22,4,2,0,0,3,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,15,7,0,0,3,0,0,0,1,0,4,28,5,2,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2,0,1,8,4,4,1,0,0,0,1,0,0,0,1,4,1,1,0,0,1,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,22,2,3,0,0,0,0,0,0,0,2,2,5,1,0,0,0,1,14,233,0,0,0,1,5,0,0,0,0
2/4/22,0,0,0,0,0,2,1,0,4,8,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,16,0,0,0,0,0,0,0,0,0,23,4,2,0,0,3,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,16,7,0,0,3,0,0,0,1,0,5,28,5,2,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,3,0,1,9,4,4,1,0,0,0,1,0,0,0,1,4,1,1,0,0,1,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,23,1,3,0,0,0,0,0,0,0,2,2,5,1,0,0,0,2,16,249,0,0,0,1,6,0,0,0,0
2/5/22,0,0,0,0,0,2,1,0,4,9,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,16,0,0,0,0,0,0,0,0,0,23,4,3,0,0,3,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,16,7,0,0,3,0,0,0,2,0,5,28,5,2,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,3,0,1,8,4,5,1,0,0,0,1,0,0,0,1,5,1,2,0,0,1,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,24,2,3,0,0,0,0,0,0,0,2,2,5,2,0,0,0,2,16,264,0,0,0,1,6,0,0,0,0
2/6/22,0,0,0,0,0,2,1,0,4,10,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,16,0,0,0,0,0,0,0,0,0,27,4,3,0,0,3,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,18,7,0,0,3,0,0,0,2,0,6,28,4,2,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,3,0,1,8,5,5,1,0,0,0,1,0,0,0,1,5,1,3,0,0,1,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,24,2,2,0,0,0,0,0,0,0,2,2,6,2,0,0,0,2,18,276,0,0,0,1,6,0,0,0,0
2/7/22,0,0,0,0,0,2,1,0,4,10,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,16,0,0,0,0,0,0,0,0,0,29,4,3,0,0,3,0,0,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,18,7,0,0,3,0,0,0,2,0,8,30,2,2,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,3,0,1,8,5,6,1,0,0,0,1,0,0,0,2,6,2,3,0,0,2,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,24,2,3,0,0,0,0,0,0,0,2,2,6,2,0,0,0,2,18,293,0,0,0,1,6,0,0,0,0
2/8/22,0,0,0,0,0,2,1,0,4,10,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,21,0,0,0,0,0,0,0,0,0,33,4,4,0,0,3,0,0,0,0,0,0,0,3,0,0,8,0,0,1,0,0,0,0,0,0,0,1,0,0,19,7,0,0,2,0,0,0,2,0,9,31,4,5,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,2,0,0,0,4,0,1,8,4,7,1,0,0,0,1,0,0,1,2,6,2,3,0,0,2,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,24,2,3,0,0,0,0,0,0,0,2,2,7,3,0,0,0,2,18,310,0,0,0,1,6,0,0,0,0
2/9/22,0,0,0,0,0,2,0,0,4,11,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,20,0,0,0,0,0,0,0,0,0,35,4,3,0,0,4,0,1,0,0,0,0,0,3,0,1,9,0,0,1,0,0,0,0,0,0,0,1,0,0,21,7,0,0,3,1,0,0,1,0,9,33,3,5,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,3,0,1,8,4,7,1,0,0,0,1,0,0,1,2,6,4,3,0,0,2,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,24,2,3,0,0,0,0,0,0,0,2,2,7,3,0,0,0,2,22,343,0,0,0,1,6,0,0,0,0
2/10/22,0,0,0,0,0,2,0,0,4,11,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,21,0,0,0,0,0,0,0,0,0,36,4,4,0,0,3,0,1,0,0,0,0,0,1,0,1,10,0,0,1,0,0,0,0,0,0,0,1,0,0,20,7,0,0,2,2,0,0,1,0,9,35,3,5,6,0,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,3,0,1,8,4,6,1,0,0,0,1,0,0,1,2,7,4,3,0,0,2,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,23,3,4,0,0,0,0,0,0,0,3,2,7,3,0,0,0,3,24,356,0,0,0,1,6,0,0,0,0
2/11/22,0,0,0,0,0,2,0,0,4,13,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,21,0,0,0,0,0,0,0,0,0,34,4,6,0,0,4,0,1,1,0,0,0,0,1,0,2,11,0,0,1,0,0,0,0,0,0,0,0,0,0,22,7,0,0,2,2,0,0,1,0,9,36,3,5,7,0,1,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,4,0,1,7,4,6,1,0,0,0,1,0,0,1,2,7,4,3,0,0,2,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,22,4,4,0,0,0,0,0,0,0,3,2,7,4,0,0,0,4,20,368,0,0,0,1,6,0,0,0,0
2/12/22,0,0,0,0,0,2,0,0,4,14,6,1,0,0,0,0,0,0,1,0,1,0,0,1,0,9,21,0,0,0,0,0,0,0,0,0,37,4,8,0,0,3,0,1,1,0,0,0,0,1,0,3,11,0,0,1,0,0,0,0,0,0,0,0,0,0,25,8,0,0,3,2,0,0,2,0,10,51,3,4,7,0,1,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,8,0,1,8,4,6,1,0,0,1,1,0,0,1,2,7,5,4,0,0,4,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,25,2,4,0,0,0,0,0,0,0,3,3,6,3,0,0,0,4,25,406,0,0,0,1,8,0,0,0,0
2/13/22,0,0,0,0,0,2,0,0,4,17,7,1,0,0,0,0,0,0,1,0,0,0,0,1,0,9,23,0,0,0,0,0,0,0,0,0,37,4,9,0,0,3,0,1,2,0,0,0,0,3,0,4,11,0,0,1,0,0,1,0,0,0,0,0,0,0,24,9,0,0,3,2,0,0,1,0,9,57,3,4,7,0,1,2,6,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,8,0,1,8,6,6,1,0,0,1,1,0,0,1,2,7,5,4,0,0,4,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,25,1,5,0,0,0,0,0,0,0,3,3,7,2,0,0,0,5,29,421,0,0,0,1,8,0,0,0,0
2/14/22,0,0,0,0,0,2,0,0,6,17,9,1,0,0,0,0,0,0,1,0,0,0,0,1,0,9,23,0,0,0,0,0,0,0,0,0,39,4,10,0,0,3,1,1,2,0,0,0,0,3,0,4,10,0,0,1,0,0,1,0,0,0,0,1,0,0,27,11,0,0,3,2,0,0,2,0,13,83,3,4,6,0,1,2,6,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,8,0,1,10,6,7,1,0,0,1,1,0,0,1,2,7,5,4,0,0,4,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,25,1,5,0,0,0,0,0,0,0,5,3,8,2,0,0,0,6,29,440,0,0,0,1,9,0,0,0,0
2/15/22,0,0,0,0,0,2,0,0,6,18,9,1,0,0,0,0,0,0,1,0,0,0,0,1,0,10,24,1,0,0,0,0,0,0,0,0,45,4,8,0,0,2,1,1,2,0,0,0,0,3,0,6,11,0,0,1,0,0,1,0,0,0,0,1,0,0,28,11,0,0,2,2,0,0,1,0,15,97,2,4,8,0,1,2,8,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7,2,0,0,0,9,0,1,10,6,7,1,0,0,1,1,0,0,0,3,7,8,4,0,0,4,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,24,3,6,0,0,0,0,0,0,0,5,4,8,2,0,0,0,6,33,476,0,0,0,1,9,1,0,0,0
2/16/22,0,0,0,0,0,2,0,0,6,19,11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,12,27,1,0,0,0,0,0,0,0,0,45,5,9,0,0,1,1,1,2,0,0,0,0,2,0,7,10,0,0,1,0,0,1,0,0,0,0,1,0,0,35,11,0,0,3,3,0,0,2,0,14,105,3,5,8,0,1,2,8,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7,2,0,0,0,10,0,1,12,6,7,1,0,0,1,1,2,0,0,3,7,9,4,0,0,4,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,24,3,6,0,0,0,0,0,0,0,5,3,8,2,0,0,0,6,36,477,0,0,0,1,10,1,0,0,0
2/17/22,0,0,0,0,0,2,0,0,6,23,11,1,0,0,0,0,1,0,1,0,0,0,0,1,0,11,30,1,0,0,0,0,0,0,0,0,45,5,8,0,0,1,1,1,2,0,0,0,0,3,0,8,15,0,0,0,0,0,1,0,0,0,0,1,0,0,36,11,0,0,5,3,0,0,1,0,16,117,3,6,8,0,1,2,9,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,12,0,1,13,7,12,0,0,0,1,1,1,0,0,3,7,9,4,0,0,4,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,23,3,5,0,0,0,0,0,0,0,4,3,8,2,0,0,0,7,36,490,0,0,0,1,10,1,0,0,0
2/18/22,0,0,0,0,0,2,0,0,7,22,11,1,0,1,0,0,1,0,1,0,0,0,0,1,0,10,33,1,0,0,0,0,0,0,0,0,44,5,6,0,0,1,1,1,1,0,0,0,0,2,0,9,14,0,0,0,0,0,1,0,0,0,0,1,0,0,37,12,0,0,6,3,0,0,1,0,16,131,3,6,8,0,1,2,10,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,14,0,1,13,7,14,0,0,0,1,1,1,0,0,3,6,9,4,0,0,4,0,6,17,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,23,4,6,0,0,0,0,0,0,0,4,3,9,2,1,0,0,7,42,493,0,0,0,1,10,1,0,0,0
2/19/22,0,0,0,0,0,2,0,0,6,24,11,1,0,1,0,0,1,0,1,0,0,0,0,1,0,9,34,1,0,0,0,0,0,0,0,0,47,5,10,1,0,1,1,0,1,0,0,0,0,1,0,9,15,0,0,0,0,0,1,0,0,0,0,1,0,0,38,12,0,0,6,3,0,0,1,0,16,137,2,7,7,0,1,2,10,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,16,0,1,14,7,17,0,0,0,1,1,1,0,0,2,6,9,3,0,0,4,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,23,5,6,0,0,0,0,0,0,0,4,3,10,2,1,0,0,7,41,491,0,0,0,1,9,1,0,0,0
2/20/22,0,0,0,0,0,2,0,0,6,27,11,1,0,1,0,0,1,0,1,0,0,0,0,1,0,9,36,1,0,0,0,0,0,0,0,0,46,4,10,1,0,2,1,0,0,0,0,0,0,3,0,10,12,0,0,0,0,0,0,0,0,0,0,1,0,0,44,12,0,1,5,3,0,0,1,0,17,142,2,7,9,0,1,2,10,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,3,0,0,0,17,0,1,13,6,18,0,0,0,1,1,1,0,0,1,6,9,4,0,0,4,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,25,4,7,0,0,0,0,0,0,0,5,4,10,2,1,0,0,7,39,500,0,0,0,1,10,1,0,0,0
2/21/22,0,0,0,0,0,2,0,0,6,27,11,1,0,1,0,0,1,0,1,0,0,0,0,1,0,9,37,1,0,0,0,0,0,0,0,0,48,4,11,1,0,2,1,0,0,0,0,0,0,1,0,11,10,0,0,0,0,0,0,0,0,0,0,1,0,0,42,13,0,1,5,3,0,0,2,0,17,146,2,7,9,0,1,2,10,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,5,4,0,0,0,17,0,1,12,6,18,0,0,0,1,1,1,0,0,1,6,9,4,0,0,4,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,25,4,8,0,0,0,0,0,0,0,6,5,10,2,1,0,0,8,39,509,0,0,0,1,11,1,0,0,0
2/22/22,0,0,0,0,0,2,0,0,6,27,9,1,0,1,0,0,1,0,1,0,0,0,0,1,0,10,38,1,0,0,0,0,0,0,0,0,48,4,11,1,0,2,0,0,1,0,0,0,0,2,0,12,10,0,0,0,0,0,0,0,0,0,0,1,0,0,42,13,0,1,8,4,0,0,3,0,17,145,2,7,9,0,1,2,10,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,4,1,0,0,17,0,1,12,8,17,0,0,0,1,1,1,0,0,2,6,10,4,0,0,4,0,7,17,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,26,6,7,0,0,0,0,0,0,1,6,4,9,2,1,0,0,8,36,517,0,0,0,1,11,1,0,0,0
2/23/22,0,0,0,0,0,2,0,0,6,26,10,1,0,1,0,0,1,0,1,0,0,0,0,1,0,12,39,1,0,0,0,0,0,0,0,0,48,4,13,1,1,2,0,1,1,0,0,0,0,2,0,12,11,0,0,0,0,0,0,0,0,0,0,1,0,0,39,13,0,1,5,3,0,0,1,0,17,143,2,5,11,0,1,2,7,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,7,5,1,0,0,18,0,1,11,8,17,0,0,0,2,1,0,0,0,2,7,10,4,0,0,4,0,8,15,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,27,7,7,0,0,0,0,0,0,1,6,4,9,2,1,0,0,8,35,525,0,0,0,1,11,1,0,0,0
2/24/22,0,0,0,0,0,2,0,0,7,27,9,1,0,1,0,0,1,0,1,0,0,0,0,1,0,13,42,1,0,0,0,0,0,0,0,0,48,4,11,1,1,3,0,1,1,0,0,0,0,2,0,12,12,0,0,0,0,0,0,0,0,0,0,1,0,0,41,13,0,1,5,3,0,0,1,0,17,148,2,5,10,0,1,2,7,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,5,1,0,0,19,0,1,11,8,19,0,0,0,2,1,0,0,0,2,7,11,4,0,0,4,0,8,15,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,26,9,6,0,0,0,0,0,0,1,6,5,9,2,1,0,0,7,38,531,0,0,0,1,12,1,0,0,0
2/25/22,0,0,0,1,0,2,0,0,7,26,9,1,0,1,0,0,0,0,1,0,0,0,0,1,0,13,41,1,0,0,0,0,0,0,0,0,51,4,13,1,0,3,0,1,1,0,0,0,0,1,0,12,15,0,0,0,0,0,0,0,0,0,0,1,0,0,41,12,0,1,6,3,0,0,3,0,18,149,2,5,11,0,1,2,7,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,1,0,0,17,0,1,12,8,17,0,0,0,2,1,0,0,0,2,7,11,4,0,0,4,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,26,10,7,0,0,0,0,0,0,1,6,5,11,2,0,0,0,7,36,540,0,0,0,1,13,0,0,0,0
2/26/22,0,0,0,1,0,2,0,0,7,28,9,1,0,0,0,0,0,0,1,0,0,0,0,1,0,13,40,1,0,0,0,0,0,0,0,1,53,4,12,1,0,3,0,1,1,0,0,0,0,1,0,12,14,0,0,0,0,0,0,0,0,0,0,1,0,0,41,12,0,1,6,3,0,0,4,0,17,148,3,7,10,0,1,2,8,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,5,1,0,0,18,0,1,12,8,16,1,0,0,2,1,0,0,0,2,7,11,4,0,0,4,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,25,10,7,0,0,0,0,0,0,1,6,5,11,2,0,0,0,7,36,550,0,0,0,1,18,0,0,0,0
2/27/22,0,0,0,0,0,2,0,0,7,24,10,1,0,3,0,0,0,0,1,0,0,0,0,1,0,13,40,1,0,0,0,0,0,0,0,1,54,6,14,1,0,3,0,1,1,0,0,0,0,2,0,10,16,0,0,0,0,0,0,0,0,0,0,1,0,0,42,12,0,1,5,4,0,0,3,0,18,189,3,7,10,0,1,2,9,1,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,10,5,1,0,0,35,0,1,12,8,16,1,0,0,2,1,0,0,0,2,7,11,6,0,0,4,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,25,10,5,0,0,0,0,0,0,1,6,5,10,2,0,0,0,7,38,575,0,0,0,1,17,1,0,0,0
2/28/22,0,0,0,0,0,2,0,0,7,26,12,1,0,3,0,0,1,0,1,1,0,0,0,1,0,13,48,1,0,0,0,0,0,0,0,1,58,7,15,1,0,3,0,1,1,0,0,0,0,2,0,10,16,0,0,0,0,0,0,0,0,0,0,1,0,0,43,12,0,1,2,4,0,0,5,0,19,218,4,6,11,0,1,2,12,1,0,0,5,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,11,5,1,0,0,67,0,1,11,7,17,1,0,0,2,0,0,0,0,2,7,12,6,0,0,5,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,13,3,4,27,10,5,0,0,0,0,0,0,0,8,5,11,2,0,0,0,7,40,605,0,0,0,1,18,1,0,0,0
3/1/22,0,0,0,0,0,2,0,0,6,25,12,1,0,3,0,0,1,0,1,1,0,0,0,1,0,15,48,1,0,0,0,0,0,0,0,1,60,6,13,1,0,3,0,1,1,0,0,0,0,1,0,9,18,0,0,0,0,0,0,0,0,0,0,1,0,0,43,13,0,1,3,4,0,0,5,0,19,235,3,7,12,0,1,2,12,1,0,0,5,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,14,4,1,0,0,74,0,1,11,7,18,1,0,0,2,1,0,0,0,2,8,13,7,0,0,4,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,30,9,5,0,0,0,0,0,0,1,8,5,11,2,0,0,0,7,40,623,0,0,0,1,19,1,0,0,0
3/2/22,0,0,0,1,0,2,0,0,7,27,12,1,0,3,0,0,1,0,1,1,0,0,0,1,0,15,50,1,0,0,0,0,0,0,0,1,69,6,15,1,0,3,0,1,1,0,0,0,0,2,0,9,17,0,0,0,0,0,0,0,0,0,0,1,0,0,45,13,0,1,5,4,0,0,7,0,19,242,2,6,13,0,1,2,12,1,0,0,6,1,0,1,0,0,0,0,1,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,12,4,1,0,0,76,0,1,11,6,18,1,0,0,2,1,0,0,0,2,8,13,7,0,0,5,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,10,4,5,30,8,6,0,0,0,0,0,0,0,8,5,11,2,0,0,0,6,43,640,0,0,0,1,20,0,0,0,0
3/3/22,0,0,0,0,0,2,0,0,7,26,11,1,0,3,0,0,1,0,1,1,0,0,0,1,0,16,48,1,0,0,0,0,0,0,0,1,70,6,17,1,0,2,0,1,1,0,0,0,0,1,0,8,17,0,0,0,0,0,0,0,0,0,0,1,0,0,48,13,0,1,4,4,0,0,8,0,20,247,3,7,13,0,1,2,12,1,0,0,6,1,0,1,0,0,0,0,1,0,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,13,4,1,0,0,81,0,1,11,6,20,1,0,0,2,1,0,0,0,2,9,14,7,0,0,5,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,12,4,6,28,9,7,0,0,0,0,0,0,1,7,5,11,3,0,0,0,6,43,644,0,0,0,1,19,1,0,0,0
3/4/22,0,0,0,0,0,2,0,0,8,29,11,1,0,3,0,0,1,0,1,1,0,0,0,1,0,15,49,1,0,0,0,0,0,0,0,1,72,6,16,1,0,2,0,1,1,0,0,0,0,1,0,10,18,0,0,0,0,0,0,0,0,0,0,1,0,0,49,14,0,1,4,4,0,0,7,0,24,247,3,8,14,0,1,2,14,1,0,0,6,1,0,1,0,0,0,0,1,0,4,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,13,4,1,0,0,82,0,1,12,6,22,1,0,0,2,1,0,0,0,2,9,15,7,0,0,5,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,11,4,6,28,9,7,0,0,0,0,0,0,1,7,4,11,2,0,0,0,6,46,663,0,0,0,1,19,1,0,0,0
3/5/22,0,0,0,0,0,2,0,0,8,28,10,1,0,3,0,0,1,0,1,1,0,0,0,1,0,15,49,1,0,0,0,0,0,0,0,1,75,6,16,1,0,2,0,1,2,0,0,0,0,1,0,10,18,0,0,0,0,0,0,0,0,0,0,1,0,0,49,14,0,2,2,6,0,0,6,0,24,251,3,8,15,0,1,2,13,1,0,0,6,1,0,1,0,1,0,2,1,0,5,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,14,3,1,0,0,83,0,1,12,7,21,1,0,0,2,1,0,0,0,2,9,15,9,0,0,5,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,11,5,6,30,9,7,0,0,0,0,0,0,0,8,5,12,2,0,0,0,5,48,668,0,0,0,1,20,1,0,0,0
